N,P,K,temperature,humidity,ph,rainfall,label
23,27,46,19.2899098,87.68831424,6.53322599,118.32850399,pomegranate
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate
24,15,35,20.25836519,89.04330296,5.86162834,100.76703978,pomegranate
24,18,37,18.25553134,84.9005253,7.38233551,122.94870061,pomegranate
24,18,42,20.28728604,83.94085604,6.71579698,130.46013933,pomegranate
24,20,41,24.73940224,92.12055429,5.90810503,132.23092825,pomegranate
24,21,42,20.82210727,87.22815682,6.99901438,109.4429934,pomegranate
24,21,43,19.21108933,94.64504226,6.68612457,107.44927968,pomegranate
24,24,35,24.20966852,85.63852664,7.23790758,110.21066933,pomegranate
24,25,40,21.26725994,91.67741411,5.36935558,126.27160688,pomegranate
24,26,36,24.96436717,93.55387637,6.06815364,91.23864024,pomegranate
25,6,35,21.260326,89.23831255,7.16046438,105.3478118,pomegranate
25,16,37,22.66369619,94.05697142,7.37186135,140.44218577,pomegranate
25,16,41,18.04718087,84.70144082,7.21547928,153.66831176,pomegranate
25,17,38,17.98536311,87.17701394,7.01842662,119.53726102,pomegranate
25,17,40,18.91251245,87.74938524,6.60802387,111.2800516,pomegranate
25,18,41,17.95955341,90.31907355,7.2038521,121.55037746,pomegranate
25,19,43,24.14791427,89.01134783,7.1894123,121.90064554,pomegranate
25,22,36,21.1731342,87.10428681,6.13536763,150.15709956,pomegranate
25,23,39,22.82332069,85.33934034,6.7380915,151.87491261,pomegranate
25,25,47,18.57569362,94.28415727,6.4638737,68.05567195,pomegranate
25,25,48,19.99675834,80.95635828,6.62332893,140.87888636,pomegranate
25,26,38,20.04083766,85.82992904,7.21228313,117.71819959,pomegranate
25,26,41,18.37316067,87.47990839,6.93537052,86.0076686,pomegranate
25,27,41,19.20090378,94.27659596,6.92350937,108.0423555,pomegranate
25,30,40,22.85874214,85.37954218,6.75059469,76.87315075,pomegranate
26,5,35,21.61692302,88.37725744,7.18287579,98.47862461,pomegranate
26,5,39,21.59194261,93.63404599,7.5398984,87.67417165,pomegranate
26,18,38,21.36541787,88.55479431,7.25308224,113.17140534,pomegranate
26,18,39,20.80597925,86.32857183,5.59225774,114.11355281,pomegranate
26,18,42,19.72620525,89.64934166,6.91037492,108.2287276,pomegranate
26,22,39,22.24538423,85.74867107,6.60841658,89.41242688,pomegranate
26,23,37,23.28806129,89.39322427,5.73004914,67.30538251,pomegranate
26,23,44,24.67018982,92.87648536,6.32601676,111.85009433,pomegranate
26,30,47,19.8883011,80.44540164,5.77513022,79.93248606,pomegranate
26,31,43,19.1712444,85.25745017,5.93438461,101.16337256,pomegranate
27,10,48,25.3135108,84.89193866,6.42386168,92.86011793,pomegranate
27,20,43,21.51963799,94.63485718,7.35301116,80.45570325,pomegranate
27,24,41,24.32770134,90.88292835,6.61025119,110.4606459,pomegranate
27,25,40,19.44835621,89.41746351,5.86170846,130.14610061,pomegranate
28,6,40,22.10621387,91.34039616,6.76985566,106.8704803,pomegranate
28,10,43,26.48117226,82.71677522,6.11506982,102.63744645,pomegranate
28,16,38,20.19447736,84.67409879,6.73845623,122.84672525,pomegranate
28,17,42,24.11200989,92.18909169,7.09128756,94.12632212,pomegranate
28,18,35,24.26202375,93.00538636,6.93577548,108.68611872,pomegranate
28,20,37,21.16798481,90.26067149,7.43859345,98.40331853,pomegranate
28,21,40,23.91958726,95.15784016,6.53754725,133.83060266,pomegranate
28,24,37,22.19658638,92.27863603,6.04908814,66.17358386,pomegranate
28,24,40,24.22113788,89.65429668,6.50182535,67.89257178,pomegranate
28,30,44,20.28055931,97.64284091,7.09151815,107.31285228,pomegranate
29,16,36,19.81069447,88.92944254,5.740338,102.860084,pomegranate
29,17,34,21.02387791,87.51541507,5.98812727,121.43124213,pomegranate
29,17,39,22.96233281,85.93526746,7.07794951,81.7451366,pomegranate
29,18,33,21.69662407,92.51074011,5.45769274,110.15497796,pomegranate
29,21,37,17.84736749,87.94106952,6.25373502,82.22898355,pomegranate
29,21,45,23.40981539,93.13277,6.74926046,105.2240743,pomegranate
29,22,40,23.62600218,89.73266695,6.1451044,107.6836871,pomegranate
29,22,43,19.66329768,87.95158129,5.56185183,106.0380805,pomegranate
29,30,41,17.75642447,93.65733694,7.06368355,100.44368546,pomegranate
30,16,41,21.00297543,88.81601067,6.81457142,85.3032978,pomegranate
30,19,45,21.45727573,89.905342,5.26632329,105.78730514,pomegranate
30,20,38,22.59890174,93.16343942,7.0582226,110.0932899,pomegranate
30,21,42,22.69980996,86.47632309,6.16332539,81.30666573,pomegranate
30,21,43,18.15346726,83.9824443,7.32887182,149.11797283,pomegranate
31,11,45,24.83954414,86.88738076,6.03461293,107.6435771,pomegranate
31,11,48,25.83395757,91.04585436,5.85717914,144.22217348,pomegranate
31,13,46,24.27331212,96.25693057,5.56830061,90.14212813,pomegranate
31,18,45,20.74264863,89.71082519,7.57579648,93.13312457,pomegranate
31,21,46,19.77968831,90.94263633,6.2042177,129.07921984,pomegranate
31,22,42,19.22916688,87.41117897,5.94676402,62.84805134,pomegranate
31,23,49,20.3395285,84.23328162,7.57779185,67.28204563,pomegranate
31,25,38,24.96273236,92.40501423,6.49736668,109.4169192,pomegranate
31,27,34,23.28612728,94.67203123,6.95218229,132.12755096,pomegranate
31,27,49,19.16519007,81.30769098,7.1906805,91.66502573,pomegranate
32,11,37,20.70851515,86.74206965,5.28395419,126.69376052,pomegranate
32,13,37,23.22255737,92.44433938,5.76459601,60.8399124,pomegranate
32,13,42,23.50128217,92.97527546,5.78605803,106.61905,pomegranate
32,14,37,22.73031253,88.48567856,6.82525624,104.6843243,pomegranate
32,16,37,22.46013872,94.46889513,7.05234473,123.43640913,pomegranate
32,18,37,25.31216455,98.60178126,6.6243264,154.72534761,pomegranate
32,23,33,21.52829347,94.87850905,7.43698083,98.32277593,pomegranate
32,25,35,18.09903225,85.70786282,5.89291383,107.0050976,pomegranate
33,10,34,23.43857949,90.99066641,6.36577528,130.56612586,pomegranate
33,16,32,22.28207453,93.47201238,6.25543978,74.96034784,pomegranate
33,23,45,20.00218987,85.83618191,7.11653888,112.337046,pomegranate
34,7,40,20.87771798,87.42050589,5.57923994,104.32267264,pomegranate
34,9,36,22.8122645,86.34233767,6.27603896,110.4432293,pomegranate
34,11,41,24.68346222,88.35082997,5.60966464,98.9028233,pomegranate
34,15,37,22.25255799,94.56688972,5.66503178,149.57443523,pomegranate
34,20,37,17.99186705,92.97899189,5.8779832,112.80801349,pomegranate
34,21,36,24.14840919,96.48156418,6.59792093,75.1278512,pomegranate
34,21,42,18.75927679,89.93457597,6.64868727,111.0196744,pomegranate
34,25,35,19.81255238,89.9268824,5.6373631,69.02534948,pomegranate
34,26,41,25.54032097,96.06584245,6.92124958,91.41171521,pomegranate
35,8,39,24.3177156,86.48911897,6.08234301,142.4266352,pomegranate
35,10,34,23.53395793,87.83602997,5.83381671,111.46479868,pomegranate
35,11,36,23.27501458,88.24058073,7.11021591,69.58712375,pomegranate
35,13,38,22.25229648,88.20778527,5.38665164,127.16902381,pomegranate
35,13,41,23.55153869,81.57292359,6.29837145,70.50611258,pomegranate
35,15,33,25.45897103,88.50014417,6.30784617,115.20915801,pomegranate
35,17,39,23.32839828,95.42416609,5.89718541,62.67560653,pomegranate
35,20,39,20.08587952,85.28643678,5.55225574,135.8084301,pomegranate
35,23,46,20.84954154,85.60240694,7.29036692,138.22928595,pomegranate
35,25,32,21.10742211,88.20713768,5.75671117,72.0673426,pomegranate
35,25,37,21.42307686,91.50587176,5.88463397,104.79091967,pomegranate
35,27,42,23.65852122,94.07534853,6.94605741,81.87753212,pomegranate
35,29,30,19.26431447,90.80053342,6.72597285,123.50901479,pomegranate
35,34,34,20.94869727,95.65656949,6.3793465,96.53193545,pomegranate
36,7,37,19.8671184,86.35590206,5.78243557,108.3168858,pomegranate
36,10,31,23.57093392,88.89118265,6.30747797,143.60553191,pomegranate
36,16,41,19.98779049,88.52664738,6.21977309,157.09502284,pomegranate
36,18,44,18.98329805,86.944514,6.83240784,77.01468938,pomegranate
36,22,36,17.07982923,97.65557301,5.54165471,121.52928004,pomegranate
36,24,41,24.94467632,94.25702672,7.00918037,103.8799347,pomegranate
36,28,40,24.39300033,90.34533551,6.70277808,122.42006987,pomegranate
36,29,35,19.19453171,82.56289958,5.78749517,88.66650595,pomegranate
36,29,45,19.95256534,90.52760257,6.27052454,84.61101224,pomegranate
36,30,36,19.22329325,95.91871696,6.28265887,129.01100089,pomegranate
36,31,42,23.63484438,90.39591379,6.71410657,84.45954472,pomegranate
36,32,46,24.01724428,87.34999941,6.61923076,133.42866251,pomegranate
37,5,37,18.74702189,87.92157777,5.35926051,141.99996247,pomegranate
37,5,38,20.96068315,89.02876468,6.35377941,110.15088583,pomegranate
37,7,35,18.51386027,91.31651845,6.27803535,125.70338904,pomegranate
37,11,36,24.24779615,85.56033312,6.71014327,106.9216033,pomegranate
37,12,42,25.68395085,88.13657555,5.86535727,127.59711095,pomegranate
37,18,39,24.1469628,94.5110662,6.42467061,110.2316633,pomegranate
37,22,37,21.53045311,92.55191245,5.90222322,76.48066147,pomegranate
37,27,46,23.4137256,84.27467414,7.03351976,120.47228439,pomegranate
37,28,33,19.45551139,92.34822559,7.14943971,104.06334114,pomegranate
37,29,37,19.00882517,90.63576183,6.92579483,108.42236636,pomegranate
38,5,36,20.05989942,87.98821125,5.43914616,124.91502707,pomegranate
38,7,39,24.8451919,86.01349311,6.87399204,114.30935753,pomegranate
38,9,35,20.03374938,87.32128955,5.95069836,107.05269416,pomegranate
38,14,37,21.80523051,94.63612858,6.65840259,102.6488846,pomegranate
38,19,40,24.56925918,94.20591244,6.71574964,80.34522834,pomegranate
38,21,35,20.33691147,89.38003827,5.84136719,110.9653137,pomegranate
38,21,36,23.033171,92.71753781,6.17355275,137.89699416,pomegranate
38,22,37,17.2576218,92.45581307,6.01416976,139.89920916,pomegranate
38,24,32,18.75633426,92.34593925,5.20495034,116.5862018,pomegranate
38,29,41,20.47535082,96.454504,5.54868998,131.94564475,pomegranate
38,30,40,22.83291612,95.4230222,5.98168157,95.8324515,pomegranate
38,34,39,21.34879467,90.07123837,6.97793515,148.43083796,pomegranate
39,7,36,20.41682277,86.96279592,5.8319177,130.5373095,pomegranate
39,13,43,25.35811522,88.82958958,6.04261181,139.37748115,pomegranate
39,14,41,18.70504591,83.72492186,5.59243148,142.60283905,pomegranate
39,17,45,18.09691127,90.42177379,6.92449073,104.88189,pomegranate
39,20,43,19.91836257,89.39427028,5.8982136,133.2010475,pomegranate
39,21,46,20.68883959,85.09524207,6.24347376,144.05939687,pomegranate
39,24,39,23.65374106,93.32657504,6.43126574,109.8076178,pomegranate
39,25,36,18.90223032,94.99897537,5.56780518,107.6103211,pomegranate
39,30,38,20.12644921,87.59629625,6.96515674,108.065579,pomegranate
39,30,40,25.27899404,89.17311477,7.12176645,126.31479077,pomegranate
40,8,41,22.74324193,90.21577932,5.9782063,124.94627645,pomegranate
40,9,41,24.37766782,85.4017118,5.78270695,106.128338,pomegranate
40,11,42,25.07109918,89.53563243,5.76017714,77.22549298,pomegranate
40,11,44,24.45840036,86.10874614,6.32239603,111.3779693,pomegranate
40,17,36,19.93763316,96.53905144,6.98635052,110.1314853,pomegranate
40,18,43,19.38603815,86.79058496,5.76737254,109.9130984,pomegranate
40,25,38,19.58219953,89.42057578,6.90525767,118.05388872,pomegranate
40,27,45,21.6602498,94.79397419,5.88563818,112.4349689,pomegranate
40,29,35,20.24115769,95.20392535,6.56467217,94.24354342,pomegranate
40,29,42,24.63228709,89.01574455,7.10409493,110.6956184,pomegranate
40,30,30,20.23956978,86.20248727,6.35689392,92.78908286,pomegranate
40,30,35,20.89273273,91.07776977,6.26966396,104.4407083,pomegranate
40,32,42,19.80211732,84.92476054,7.02538618,122.7453075,pomegranate
41,14,48,23.60744164,89.06976109,6.55391543,134.64937644,pomegranate
41,17,44,20.07768072,90.42750022,6.58203549,68.87504289,pomegranate
41,24,36,21.97766376,98.14062926,6.38261088,93.13666931,pomegranate
41,24,42,22.22796261,91.78433336,6.13335284,66.94094581,pomegranate
42,11,36,22.50406562,84.81391096,6.1305763,62.10161188,pomegranate
42,12,48,19.97101844,94.51973603,7.34875774,126.18724137,pomegranate
42,16,32,20.40080014,92.14452965,5.72178443,126.11188125,pomegranate
42,20,32,20.05649381,93.77522068,5.69524712,97.56233919,pomegranate
42,23,36,25.44920201,97.70415642,6.41122673,151.94454918,pomegranate
42,25,49,22.05161399,96.18181181,6.14664126,64.83149146,pomegranate
43,6,40,26.34825517,83.38440924,5.63739746,137.98787149,pomegranate
43,13,47,21.25331787,89.7123817,6.25593863,68.97030232,pomegranate
43,24,36,24.87340626,88.54628805,6.84955263,117.70025279,pomegranate
43,25,40,22.10631013,95.15577984,6.04402152,82.29802653,pomegranate
43,28,46,24.17324542,93.85234961,7.54690613,91.26821357,pomegranate
44,6,44,25.43916526,86.21338155,6.20329188,89.37816273,pomegranate
44,9,37,22.92840298,81.73677278,5.51617138,143.74171689,pomegranate
44,29,42,25.71306482,92.26312728,7.1515483,96.06636686,pomegranate
44,29,43,20.19683879,91.73426157,5.40060273,146.49780676,pomegranate
55,43,41,19.94876656,85.48995377,7.03277718,319.4501952,rice
55,54,42,21.57762067,80.46158886,8.16643117,285.64860398,rice
56,43,39,23.43053213,77.97589942,7.46730876,261.28376677,rice
56,47,47,22.37324781,86.47212309,6.31086046,220.640495,rice
56,54,44,24.5034628,78.82170576,7.84403424,217.70413918,rice
56,55,45,25.25596271,86.67446054,6.87101055,231.06450916,rice
57,51,39,24.1521429,87.21212738,6.43063391,219.73003809,rice
57,54,34,21.37265475,80.83116623,6.00377309,278.90409293,rice
57,59,40,22.28357923,80.21592845,6.34449121,295.23567114,rice
58,38,40,23.23111053,81.90576172,6.39089958,261.77664551,rice
58,39,37,24.78401696,82.83752939,5.61792279,295.08739886,rice
58,50,40,24.42760134,80.88682645,5.72135238,227.45293256,rice
58,50,42,27.6581487,84.43636554,6.65104115,176.33075058,rice
58,52,39,25.71359038,83.63615829,6.54351161,215.31006092,rice
58,55,39,23.36692662,77.6896374,7.96701502,273.72522876,rice
58,55,48,19.89947584,85.80962677,5.95173602,270.51591862,rice
59,40,38,23.76174842,77.93128077,6.20341585,297.88472857,rice
59,45,38,24.27396239,83.93457304,5.11656497,221.56004895,rice
59,56,36,24.37441068,82.1733916,7.35338319,224.19576173,rice
60,36,43,23.43121862,83.06310136,5.28620371,219.9048349,rice
60,38,44,22.88188866,85.08669186,7.20945039,335.61975049,rice
60,40,44,21.41117355,86.1310032,7.20314812,311.98581911,rice
60,43,44,21.01944696,82.95221726,7.41624511,298.4018471,rice
60,45,41,25.98371071,79.51259615,5.43689712,257.82315729,rice
60,46,39,21.68993932,82.92452602,5.80340583,242.27361217,rice
60,48,39,24.28209415,80.30025587,7.04229907,231.0863347,rice
60,49,40,26.0395676,88.47131602,5.79481714,178.81470244,rice
60,49,44,20.77576147,84.49774397,6.24484149,240.0810647,rice
60,51,36,22.69657794,82.81088865,6.02832156,256.9964761,rice
60,51,41,21.7290212,80.66528546,8.05650973,309.48647654,rice
60,55,44,23.00445915,82.3207629,7.84020714,263.9642476,rice
60,55,45,21.40865769,83.3293191,5.93574542,287.5766935,rice
61,52,41,24.97669518,83.891805,6.88043122,204.8001847,rice
61,53,43,26.40323239,81.05635517,6.34960633,223.3671883,rice
61,53,44,23.25562488,79.60769003,6.70347945,221.47612111,rice
61,56,40,26.11093488,80.60889036,6.63936664,253.33620586,rice
61,60,39,20.57422704,85.29090057,6.40802221,247.70901916,rice
62,32,37,24.78770844,86.71704273,5.35835005,149.01767138,rice
62,42,36,22.78133816,82.06719137,6.43001022,248.7183228,rice
62,55,39,22.59536528,83.97697951,8.17502147,264.23567739,rice
62,59,43,21.41048689,79.39469036,7.40424984,255.77535283,rice
62,62,35,26.57760662,76.62864524,5.11301579,193.57789952,rice
63,32,42,24.17971798,81.29220749,5.36898745,257.61322127,rice
63,41,47,21.10989673,86.71078474,7.60437869,265.16529046,rice
63,42,35,23.78609191,85.33117664,7.23213323,309.86531853,rice
63,44,41,24.17298839,83.7287574,5.58337004,257.0343554,rice
63,46,39,21.22369046,84.62137866,6.31733659,265.40329126,rice
63,51,41,25.0399655,76.78778191,7.1102937,225.80078233,rice
63,55,46,23.55845304,81.88288018,5.44277796,269.87584534,rice
63,61,39,24.48277313,83.34005286,5.49606012,178.27126799,rice
64,42,36,21.94749535,82.67437692,7.69261012,284.83754543,rice
64,44,35,23.82137924,80.28907599,7.27408898,244.49507019,rice
64,45,43,25.62980105,83.52842314,5.53487816,209.9001977,rice
64,46,40,22.06129563,81.5309607,6.6513338,220.03324201,rice
64,47,38,23.15658086,80.58849228,7.24815378,265.92383385,rice
64,47,40,24.12991069,81.67894724,5.47192531,223.26245492,rice
64,54,45,23.20867166,84.19755078,7.41544963,286.28675592,rice
64,56,46,27.03845605,84.9222624,5.21728244,209.10760161,rice
65,37,40,23.35905428,83.59512273,5.33332261,188.413665,rice
65,40,42,23.14131555,82.20684982,7.15636114,223.37921507,rice
65,41,39,24.42738919,85.22026121,6.14600873,191.09383656,rice
65,42,43,23.77654244,77.68960519,4.67105501,269.65472133,rice
65,43,40,24.5612113,84.63146274,5.39139214,245.14992186,rice
65,44,42,22.4871015,78.82029416,7.22949866,224.01599664,rice
65,45,47,28.46307671,77.40832223,7.50612936,240.41222398,rice
65,46,42,26.31131782,86.34248034,5.99794155,223.18338799,rice
65,50,40,22.80300935,78.04827959,4.5933065,287.14480098,rice
65,53,36,24.42852638,80.99545123,5.86269042,240.04216477,rice
65,55,44,23.90445984,78.00473394,5.31213301,204.89765099,rice
65,55,45,25.40341491,79.04016607,7.7959703,302.58320148,rice
65,59,33,21.66965602,86.40320136,5.85913518,217.71200228,rice
65,59,43,21.64888059,80.59045094,5.75200636,263.2500068,rice
65,60,43,21.97199397,81.89918197,5.65816948,227.3637009,rice
65,60,46,20.43183104,81.26366339,5.80060851,227.92150867,rice
66,33,44,20.51381455,81.40887979,6.85739735,232.68392864,rice
66,45,45,24.36987004,88.41278465,5.59788099,303.92049251,rice
66,46,37,22.87082614,88.48536365,5.71316764,213.38435431,rice
66,46,42,23.52294517,84.00049108,5.06900282,222.04703904,rice
66,48,43,24.93248154,78.38505991,4.8944841,225.17018592,rice
66,48,47,24.07399011,88.42404131,5.48561815,193.25737743,rice
66,53,41,25.0756354,80.52389148,7.77891515,257.0038865,rice
66,57,46,21.1533032,81.01799178,5.47277789,271.36680364,rice
66,58,35,23.67829259,83.1649657,5.86965131,319.76951367,rice
66,60,38,22.08576562,83.47038318,6.37257633,231.7364957,rice
67,39,37,22.99444048,79.97296551,5.24130035,167.45168233,rice
67,41,42,23.93679782,86.26725047,7.51848646,254.66723597,rice
67,42,38,23.21582786,86.61145019,5.91811931,278.69829777,rice
67,43,39,26.04371967,84.96907151,5.99996903,186.7536773,rice
67,44,35,22.09130757,79.52846543,7.46076885,270.66646023,rice
67,45,38,22.72791041,82.1706881,7.30041084,260.8875056,rice
67,47,44,26.73072391,81.78596776,7.86847465,280.4044392,rice
67,49,31,26.3897171,85.29212904,5.59076076,220.79632888,rice
67,50,43,25.1853128,80.82658821,5.49133687,250.7699763,rice
67,52,41,27.30055902,80.31154727,6.09135864,152.53598825,rice
67,58,39,25.2827223,80.54372813,5.45359203,220.1156708,rice
67,59,41,21.94766735,80.97384195,6.01263259,213.3560921,rice
67,59,42,22.5058562,79.47466422,5.97481343,174.31457188,rice
68,34,37,24.35352618,82.35374979,5.30717528,137.99843044,rice
68,37,35,21.60675468,84.07240195,5.20092516,209.65742792,rice
68,37,39,21.7590538,85.03270054,5.19039327,187.82883773,rice
68,40,40,20.8090402,80.10633788,7.34893986,308.0188686,rice
68,47,46,25.98626362,88.47322781,5.15143108,200.14194688,rice
68,48,47,27.1388808,79.28526615,5.18871654,226.06872626,rice
68,51,41,26.61845839,79.09548578,7.4879007,253.8547677,rice
68,53,38,21.77627557,80.05214207,6.14096982,249.83622088,rice
68,57,43,26.08867875,80.37979919,5.70694325,182.9043504,rice
68,58,38,23.22397386,83.03322691,6.33625352,221.2091958,rice
68,58,41,21.06034041,87.87454822,5.95909681,246.28304507,rice
68,61,35,27.22682261,76.03682084,5.92031802,239.69750546,rice
69,32,33,24.15160627,82.48658044,5.35026725,173.7417417,rice
69,33,39,23.07878455,78.83164995,7.07576272,242.55276391,rice
69,34,45,21.74378183,81.42849208,6.87576071,242.75083828,rice
69,37,42,23.05804872,83.37011772,7.0734535,251.0549998,rice
69,40,38,23.19151823,81.80545777,6.75564496,265.45489466,rice
69,41,31,26.94097493,84.20615291,5.8117505,196.10744537,rice
69,46,41,23.64124821,80.28597873,5.01213967,263.1103304,rice
69,49,40,18.45241954,86.519034,7.4866241,196.05252304,rice
69,54,42,28.085041,79.07437612,5.92303372,215.8659735,rice
69,55,38,22.70883798,82.63941394,5.70080568,271.3248604,rice
70,31,42,28.18292756,83.69194155,6.83908666,252.40789875,rice
70,34,40,24.46908516,80.17852221,6.25930319,301.8886049,rice
70,35,36,24.77264068,85.4473567,5.8040965,270.15754256,rice
70,36,39,23.81468024,75.99085409,7.31241316,202.64589466,rice
70,36,42,21.84106875,80.72886384,6.94620988,202.3838319,rice
70,37,37,24.25908044,86.26767461,6.60825239,264.50652376,rice
70,39,42,22.95694164,80.99462875,4.64346742,204.17836399,rice
70,39,44,21.16626399,80.69106957,7.21685157,265.95798621,rice
70,43,34,23.95254075,78.98700488,6.14629924,205.5919548,rice
70,45,35,26.371881,82.4928773,6.24254342,149.15544949,rice
70,45,42,21.02369418,80.72953773,7.35435097,268.17811703,rice
70,46,32,26.17816308,84.68645226,5.41471719,176.61616953,rice
70,49,35,18.39315644,82.6458601,6.77384559,194.47829615,rice
70,49,38,26.95364447,84.14176224,6.7374003,234.97533714,rice
70,55,37,24.45209876,78.63971345,6.95664359,186.56889514,rice
70,55,37,25.42293311,81.65816118,6.8140372,254.16306899,rice
70,55,43,23.28963834,81.48318293,5.04627198,248.50129775,rice
70,56,41,25.45484615,80.95013843,7.35590413,218.55737064,rice
70,59,38,21.62157446,81.0418591,5.47192398,281.05600254,rice
70,62,41,21.29420964,79.19335299,5.92862686,208.89265761,rice
71,46,40,20.2801937,82.1235421,7.23670544,191.9535738,rice
71,48,34,25.35015857,83.20105505,5.71453982,151.18764109,rice
71,51,39,24.68589558,83.20211603,7.19014429,217.21765869,rice
71,52,39,24.46791717,84.78494409,7.12682115,243.05501776,rice
71,59,39,19.97077859,84.10627339,6.59407068,188.37613334,rice
72,35,38,21.82702687,82.22135861,6.34498159,257.12495585,rice
72,36,39,22.9635918,83.71548383,7.97823661,258.44534288,rice
72,37,43,21.34311179,81.57342569,6.93279841,225.19642111,rice
72,39,39,20.67084841,76.67421233,7.23998028,177.1157105,rice
72,40,38,20.41447029,82.20802629,7.59249062,245.1511304,rice
72,42,36,23.76899885,80.21748043,5.73613471,176.48197201,rice
72,45,35,25.42977518,82.94682591,5.75850632,195.3574542,rice
72,48,38,18.30939596,80.55025417,7.03085613,150.23110399,rice
72,50,41,18.86139666,86.72173282,6.02152917,263.81952991,rice
72,60,38,20.80498357,82.99292477,7.03937735,190.95072025,rice
73,30,35,27.59407685,78.97621466,7.29293498,218.13080271,rice
73,32,33,24.27395257,79.46187631,4.54114035,181.30263369,rice
73,33,38,21.69733007,88.27362267,6.90603345,262.84478141,rice
73,35,38,24.88921174,81.97927117,5.00530698,185.9461429,rice
73,38,36,22.41503116,85.0496165,5.80029523,218.96625196,rice
73,39,39,23.09655609,79.40472561,5.89821939,265.89814537,rice
73,39,43,22.10582479,84.73082032,6.87810395,209.87519716,rice
73,43,45,19.24612831,83.35557715,5.88921613,243.25676916,rice
73,44,44,18.77057682,86.34239339,5.85136002,232.65994004,rice
73,52,39,23.72933393,77.98633436,6.14310095,276.78141439,rice
73,55,42,26.80356081,83.87638353,7.46707922,262.97907218,rice
73,57,41,21.44653958,84.94375962,5.82470912,272.2017204,rice
74,33,38,23.04482095,84.72483219,6.53875889,249.41422687,rice
74,35,40,26.49109635,80.15836264,6.9804009,242.8640342,rice
74,36,38,25.0781917,85.20887473,5.16239222,214.23308121,rice
74,37,32,23.85921179,80.76312659,6.35069006,299.28523019,rice
74,38,39,24.88133902,85.10152094,6.2452126,265.51517872,rice
74,38,39,19.63893167,83.13333267,6.8991382,221.67833862,rice
74,39,38,23.24113501,84.59201843,7.78205131,233.0453455,rice
74,40,32,26.94556763,85.76964029,6.05492895,199.3866236,rice
74,43,33,26.26292745,86.51107467,7.65889838,267.15427187,rice
74,45,45,21.13503272,83.54988044,7.61172745,298.4305582,rice
74,46,35,20.46261971,82.79941769,6.8194248,187.09695732,rice
74,49,41,25.68822576,80.0776684,7.06685555,198.55207553,rice
74,51,42,24.69946211,81.80847064,6.87210903,193.31903496,rice
74,54,38,25.65553461,83.47021081,7.12027297,217.3788583,rice
74,56,43,18.69835125,83.52185921,7.09277967,162.9876435,rice
74,57,34,26.34283005,83.91639149,7.4668226,266.749548,rice
75,32,35,25.23041846,82.29764459,4.763459,147.47774154,rice
75,34,41,26.40836631,78.5342517,6.46721078,205.03461298,rice
75,38,39,23.44676801,84.79352417,6.21510972,283.9338466,rice
75,39,36,21.29975883,80.87888472,7.84646998,263.58813519,rice
75,39,37,23.71975326,80.16226936,6.50050109,287.14099135,rice
75,40,41,23.14017409,86.5872983,5.8177191,286.19020488,rice
75,42,33,20.96166096,78.22879313,6.28509456,181.63043659,rice
75,43,38,23.07053279,79.0755993,6.80893685,196.89755644,rice
75,50,35,28.04810034,84.14371276,7.1965499,234.96694323,rice
75,50,40,18.36645142,77.55750198,7.71572836,194.39326743,rice
75,50,43,21.73684199,85.97685561,7.0412686,172.43633009,rice
75,54,36,26.29465461,84.56919326,7.02393639,257.4914906,rice
75,55,42,25.32786927,81.70593537,4.97990736,297.6591903,rice
75,58,35,19.97604712,76.87924971,6.95413414,237.92185889,rice
75,60,45,23.15392581,83.21935572,5.95567265,283.87921993,rice
76,35,37,20.3020318,79.16203661,7.22133136,235.7084264,rice
76,35,40,25.43855048,84.1025197,5.31382471,162.25484099,rice
76,36,39,27.15438451,86.88149078,5.08869531,203.31890326,rice
76,39,35,28.15242256,84.44716956,7.21688845,273.45831475,rice
76,40,43,25.15745531,83.11713476,5.07017567,231.3843163,rice
76,41,41,25.76606581,81.46775392,7.07539512,235.51006181,rice
76,43,45,20.33773897,81.45773487,6.10985583,252.18747253,rice
76,44,39,19.79632445,86.20555718,7.11886627,255.48226367,rice
76,46,39,23.82210329,81.19407669,4.90701671,220.33079744,rice
76,46,45,21.55449594,84.85156994,5.71670312,271.31008956,rice
76,46,45,21.64283417,86.36487863,7.55309763,186.49548727,rice
76,47,42,20.08369642,83.29114712,5.73917503,263.6372176,rice
76,49,42,24.958779,84.47963372,5.20637315,196.9560008,rice
76,60,39,20.0454142,80.3477562,6.76624004,208.5810155,rice
77,34,37,25.73041134,82.6292148,6.74418324,237.43862757,rice
77,36,36,24.60172263,76.07148414,7.14290712,214.14680383,rice
77,36,37,26.88444878,81.46033732,6.13613187,194.5766559,rice
77,38,36,21.8652524,80.1923008,5.95393328,224.5550169,rice
77,38,39,24.48731689,84.74259194,6.57546281,270.1612132,rice
77,39,33,21.44254768,87.10937344,7.96831304,205.36639683,rice
77,39,37,24.78328597,86.63000421,7.05777316,241.29953448,rice
77,39,41,24.97338672,87.96770291,7.01894844,213.22572439,rice
77,43,36,24.57286437,88.09442833,5.82898016,325.10350261,rice
77,44,41,24.01464791,88.67394036,4.79867165,164.63035097,rice
77,47,43,22.83951748,84.05443792,6.84301241,160.69567719,rice
77,51,38,24.07552464,85.61269453,4.75693968,182.85684669,rice
